yield_mg_ha,year,site,hybrid,previous_crop,longitude,latitude,soilp_h,om_pct,soilk_ppm,soilp_ppm
6.806204944999999,2019,MNH1,MO44_PHW65_0207/LH195,Soybean,-93.523748,44.066148,6.3,5.2,262,69
8.942552282,2019,MNH1,MO44_PHW65_0207/PHT69,Soybean,-93.523748,44.066148,6.3,5.2,262,69
8.171876764,2019,MNH1,MO44_PHW65_0210/PHT69,Soybean,-93.523748,44.066148,6.3,5.2,262,69
8.214375631,2019,MNH1,MO44_PHW65_0214/LH195,Soybean,-93.523748,44.066148,6.3,5.2,262,69
9.9752473775,2019,MNH1,MO44_PHW65_0214/PHT69,Soybean,-93.523748,44.066148,6.3,5.2,262,69
8.749310922,2019,MNH1,MO44_PHW65_0217/LH195,Soybean,-93.523748,44.066148,6.3,5.2,262,69
11.651306900000002,2019,MNH1,MO44_PHW65_0217/PHT69,Soybean,-93.523748,44.066148,6.3,5.2,262,69
8.072230226,2019,MNH1,MO44_PHW65_0218/LH195,Soybean,-93.523748,44.066148,6.3,5.2,262,69
10.00969807,2019,MNH1,MO44_PHW65_0218/PHT69,Soybean,-93.523748,44.066148,6.3,5.2,262,69
8.642435775,2019,MNH1,MO44_PHW65_0220/LH195,Soybean,-93.523748,44.066148,6.3,5.2,262,69
6.846997775,2019,MNH1,MO44_PHW65_0220/PHT69,Soybean,-93.523748,44.066148,6.3,5.2,262,69
8.460081424,2019,MNH1,MO44_PHW65_0223/LH195,Soybean,-93.523748,44.066148,6.3,5.2,262,69
8.561811091,2019,MNH1,MO44_PHW65_0224/LH195,Soybean,-93.523748,44.066148,6.3,5.2,262,69
5.883217746,2019,MNH1,MO44_PHW65_0225/LH195,Soybean,-93.523748,44.066148,6.3,5.2,262,69
10.145293025,2019,MNH1,MO44_PHW65_0225/PHT69,Soybean,-93.523748,44.066148,6.3,5.2,262,69
8.554594646,2019,MNH1,MO44_PHW65_0230/LH195,Soybean,-93.523748,44.066148,6.3,5.2,262,69
10.1941051395,2019,MNH1,MO44_PHW65_0236/LH195,Soybean,-93.523748,44.066148,6.3,5.2,262,69
7.800401695,2019,MNH1,MO44_PHW65_0237/LH195,Soybean,-93.523748,44.066148,6.3,5.2,262,69
8.606429579,2019,MNH1,MO44_PHW65_0242/LH195,Soybean,-93.523748,44.066148,6.3,5.2,262,69
7.228365425,2019,MNH1,MO44_PHW65_0244/LH195,Soybean,-93.523748,44.066148,6.3,5.2,262,69
8.709390877,2019,MNH1,MO44_PHW65_0247/LH195,Soybean,-93.523748,44.066148,6.3,5.2,262,69
9.8802278195,2019,MNH1,MO44_PHW65_0247/PHT69,Soybean,-93.523748,44.066148,6.3,5.2,262,69
8.4394964625,2019,MNH1,MO44_PHW65_0248/LH195,Soybean,-93.523748,44.066148,6.3,5.2,262,69
8.800634956,2019,MNH1,MO44_PHW65_0248/PHT69,Soybean,-93.523748,44.066148,6.3,5.2,262,69
7.508167625,2019,MNH1,MO44_PHW65_0250/LH195,Soybean,-93.523748,44.066148,6.3,5.2,262,69
7.911564742,2019,MNH1,MO44_PHW65_0252/LH195,Soybean,-93.523748,44.066148,6.3,5.2,262,69
8.246440608,2019,MNH1,MO44_PHW65_0252/PHT69,Soybean,-93.523748,44.066148,6.3,5.2,262,69
7.755673728,2019,MNH1,MO44_PHW65_0253/LH195,Soybean,-93.523748,44.066148,6.3,5.2,262,69
8.191859594499999,2019,MNH1,MO44_PHW65_0253/PHT69,Soybean,-93.523748,44.066148,6.3,5.2,262,69
7.782234379,2019,MNH1,MO44_PHW65_0254/LH195,Soybean,-93.523748,44.066148,6.3,5.2,262,69
9.4570029665,2019,MNH1,MO44_PHW65_0254/PHT69,Soybean,-93.523748,44.066148,6.3,5.2,262,69
10.18075183,2019,MNH1,MO44_PHW65_0256/LH195,Soybean,-93.523748,44.066148,6.3,5.2,262,69
8.0107095045,2019,MNH1,MO44_PHW65_0259/LH195,Soybean,-93.523748,44.066148,6.3,5.2,262,69
9.141827112,2019,MNH1,MO44_PHW65_0259/PHT69,Soybean,-93.523748,44.066148,6.3,5.2,262,69
8.1041066565,2019,MNH1,MO44_PHW65_0260/LH195,Soybean,-93.523748,44.066148,6.3,5.2,262,69
9.955226535,2019,MNH1,MO44_PHW65_0260/PHT69,Soybean,-93.523748,44.066148,6.3,5.2,262,69
10.335678826,2019,MNH1,MO44_PHW65_0263/LH195,Soybean,-93.523748,44.066148,6.3,5.2,262,69
11.330429045,2019,MNH1,MO44_PHW65_0263/PHT69,Soybean,-93.523748,44.066148,6.3,5.2,262,69
7.772627658499999,2019,MNH1,MO44_PHW65_0268/LH195,Soybean,-93.523748,44.066148,6.3,5.2,262,69
9.290906143,2019,MNH1,MO44_PHW65_0268/PHT69,Soybean,-93.523748,44.066148,6.3,5.2,262,69
7.9191613195,2019,MNH1,MO44_PHW65_0271/LH195,Soybean,-93.523748,44.066148,6.3,5.2,262,69
10.60771719,2019,MNH1,MO44_PHW65_0271/PHT69,Soybean,-93.523748,44.066148,6.3,5.2,262,69
7.196063245,2019,MNH1,MO44_PHW65_0274/LH195,Soybean,-93.523748,44.066148,6.3,5.2,262,69
11.09988296,2019,MNH1,MO44_PHW65_0288/LH195,Soybean,-93.523748,44.066148,6.3,5.2,262,69
12.30559786,2019,MNH1,MO44_PHW65_0288/PHT69,Soybean,-93.523748,44.066148,6.3,5.2,262,69
7.417178996,2019,MNH1,MO44_PHW65_0296/LH195,Soybean,-93.523748,44.066148,6.3,5.2,262,69
11.132741655,2019,MNH1,MO44_PHW65_0296/PHT69,Soybean,-93.523748,44.066148,6.3,5.2,262,69
9.51567117,2019,MNH1,MO44_PHW65_0302/LH195,Soybean,-93.523748,44.066148,6.3,5.2,262,69
8.6055841635,2019,MNH1,MO44_PHW65_0302/PHT69,Soybean,-93.523748,44.066148,6.3,5.2,262,69
9.261742341,2019,MNH1,MO44_PHW65_0307/LH195,Soybean,-93.523748,44.066148,6.3,5.2,262,69
9.062832438,2019,MNH1,MO44_PHW65_0307/PHT69,Soybean,-93.523748,44.066148,6.3,5.2,262,69
9.258506649,2019,MNH1,MO44_PHW65_0315/LH195,Soybean,-93.523748,44.066148,6.3,5.2,262,69
7.0216065365,2019,MNH1,MO44_PHW65_0315/PHT69,Soybean,-93.523748,44.066148,6.3,5.2,262,69
8.668929523,2019,MNH1,MO44_PHW65_0316/LH195,Soybean,-93.523748,44.066148,6.3,5.2,262,69
7.888020826,2019,MNH1,MO44_PHW65_0317/LH195,Soybean,-93.523748,44.066148,6.3,5.2,262,69
8.385471963499999,2019,MNH1,MO44_PHW65_0319/LH195,Soybean,-93.523748,44.066148,6.3,5.2,262,69
9.569883200666666,2019,MNH1,MO44_PHW65_0319/PHT69,Soybean,-93.523748,44.066148,6.3,5.2,262,69
6.741989841,2019,MNH1,MO44_PHW65_0320/LH195,Soybean,-93.523748,44.066148,6.3,5.2,262,69
9.170340126,2019,MNH1,MO44_PHW65_0320/PHT69,Soybean,-93.523748,44.066148,6.3,5.2,262,69
8.107755933,2019,MNH1,MO44_PHW65_0321/LH195,Soybean,-93.523748,44.066148,6.3,5.2,262,69
8.8067474945,2019,MNH1,MO44_PHW65_0321/PHT69,Soybean,-93.523748,44.066148,6.3,5.2,262,69
7.926690993,2019,MNH1,MO44_PHW65_0324/LH195,Soybean,-93.523748,44.066148,6.3,5.2,262,69
8.362390289,2019,MNH1,MO44_PHW65_0324/PHT69,Soybean,-93.523748,44.066148,6.3,5.2,262,69
7.677591373,2019,MNH1,MO44_PHW65_0328/LH195,Soybean,-93.523748,44.066148,6.3,5.2,262,69
7.185717546,2019,MNH1,MO44_PHW65_0328/PHT69,Soybean,-93.523748,44.066148,6.3,5.2,262,69
10.042061072,2019,MNH1,MO44_PHW65_0333/LH195,Soybean,-93.523748,44.066148,6.3,5.2,262,69
8.587015427999999,2019,MNH1,MO44_PHW65_0333/PHT69,Soybean,-93.523748,44.066148,6.3,5.2,262,69
7.973310502,2019,MNH1,MO44_PHW65_0336/LH195,Soybean,-93.523748,44.066148,6.3,5.2,262,69
9.590247178,2019,MNH1,MO44_PHW65_0336/PHT69,Soybean,-93.523748,44.066148,6.3,5.2,262,69
7.755917013,2019,MNH1,MO44_PHW65_0339/LH195,Soybean,-93.523748,44.066148,6.3,5.2,262,69
8.831054717,2019,MNH1,MO44_PHW65_0339/PHT69,Soybean,-93.523748,44.066148,6.3,5.2,262,69
8.516946275999999,2019,MNH1,MO44_PHW65_0343/LH195,Soybean,-93.523748,44.066148,6.3,5.2,262,69
9.004699462,2019,MNH1,MO44_PHW65_0349/LH195,Soybean,-93.523748,44.066148,6.3,5.2,262,69
10.351574463,2019,MNH1,MO44_PHW65_0350/LH195,Soybean,-93.523748,44.066148,6.3,5.2,262,69
10.3253148795,2019,MNH1,MO44_PHW65_0358/LH195,Soybean,-93.523748,44.066148,6.3,5.2,262,69
7.5849788155,2019,MNH1,MO44_PHW65_0363/LH195,Soybean,-93.523748,44.066148,6.3,5.2,262,69
9.107720566666666,2019,MNH1,MO44_PHW65_0363/PHT69,Soybean,-93.523748,44.066148,6.3,5.2,262,69
11.34149548,2019,MNH1,MO44_PHW65_0376/LH195,Soybean,-93.523748,44.066148,6.3,5.2,262,69
10.4343948,2019,MNH1,MO44_PHW65_0376/PHT69,Soybean,-93.523748,44.066148,6.3,5.2,262,69
8.3500891865,2019,MNH1,MO44_PHW65_0390/LH195,Soybean,-93.523748,44.066148,6.3,5.2,262,69
6.662374789999999,2019,MNH1,MO44_PHW65_0390/PHT69,Soybean,-93.523748,44.066148,6.3,5.2,262,69
8.594812715,2019,MNH1,MO44_PHW65_0391/LH195,Soybean,-93.523748,44.066148,6.3,5.2,262,69
10.6131911,2019,MNH1,MO44_PHW65_0392/LH195,Soybean,-93.523748,44.066148,6.3,5.2,262,69
9.026242358,2019,MNH1,MO44_PHW65_0392/PHT69,Soybean,-93.523748,44.066148,6.3,5.2,262,69
8.1650465345,2019,MNH1,MO44_PHW65_0396/LH195,Soybean,-93.523748,44.066148,6.3,5.2,262,69
9.219167447,2019,MNH1,MO44_PHW65_0396/PHT69,Soybean,-93.523748,44.066148,6.3,5.2,262,69
7.749892665499999,2019,MNH1,MO44_PHW65_0397/LH195,Soybean,-93.523748,44.066148,6.3,5.2,262,69
10.01969101,2019,MNH1,MO44_PHW65_0397/PHT69,Soybean,-93.523748,44.066148,6.3,5.2,262,69
7.317432102,2019,MNH1,MO44_PHW65_0404/LH195,Soybean,-93.523748,44.066148,6.3,5.2,262,69
9.387916079,2019,MNH1,MO44_PHW65_0416/LH195,Soybean,-93.523748,44.066148,6.3,5.2,262,69
10.7332523,2019,MNH1,MO44_PHW65_0416/PHT69,Soybean,-93.523748,44.066148,6.3,5.2,262,69
8.666107416,2019,MNH1,MO44_PHW65_0433/LH195,Soybean,-93.523748,44.066148,6.3,5.2,262,69
9.93165829,2019,MNH1,MO44_PHW65_0433/PHT69,Soybean,-93.523748,44.066148,6.3,5.2,262,69
9.651150563,2019,MNH1,MO44_PHW65_0435/LH195,Soybean,-93.523748,44.066148,6.3,5.2,262,69
9.727852275,2019,MNH1,MO44_PHW65_0435/PHT69,Soybean,-93.523748,44.066148,6.3,5.2,262,69
7.007316578,2019,MNH1,MO44_PHW65_0442/LH195,Soybean,-93.523748,44.066148,6.3,5.2,262,69
10.26298219,2019,MNH1,MO44_PHW65_0442/PHT69,Soybean,-93.523748,44.066148,6.3,5.2,262,69
10.69140727,2019,MNH1,MO44_PHW65_0446/LH195,Soybean,-93.523748,44.066148,6.3,5.2,262,69
6.795244951,2019,MNH1,MO44_PHW65_0446/PHT69,Soybean,-93.523748,44.066148,6.3,5.2,262,69
10.16540966,2019,MNH1,MO44_PHW65_0455/LH195,Soybean,-93.523748,44.066148,6.3,5.2,262,69
9.3881441585,2019,MNH1,MO44_PHW65_0455/PHT69,Soybean,-93.523748,44.066148,6.3,5.2,262,69
10.11365988,2019,MNH1,MO44_PHW65_0464/LH195,Soybean,-93.523748,44.066148,6.3,5.2,262,69
11.04146412,2019,MNH1,MO44_PHW65_0464/PHT69,Soybean,-93.523748,44.066148,6.3,5.2,262,69
7.874129246,2019,MNH1,MO44_PHW65_0471/LH195,Soybean,-93.523748,44.066148,6.3,5.2,262,69
11.573352270000001,2019,MNH1,MO44_PHW65_0475/LH195,Soybean,-93.523748,44.066148,6.3,5.2,262,69
10.77330311,2019,MNH1,MO44_PHW65_0475/PHT69,Soybean,-93.523748,44.066148,6.3,5.2,262,69
7.8778758365,2019,MNH1,MOG/PHT69,Soybean,-93.523748,44.066148,6.3,5.2,262,69
10.1996155485,2019,MNH1,PHN11/PHT69,Soybean,-93.523748,44.066148,6.3,5.2,262,69
14.96203402,2019,MNH1,PHN11_PHW65_0001/LH195,Soybean,-93.523748,44.066148,6.3,5.2,262,69
9.913320675,2019,MNH1,PHN11_PHW65_0001/PHT69,Soybean,-93.523748,44.066148,6.3,5.2,262,69
10.13331123,2019,MNH1,PHN11_PHW65_0003/LH195,Soybean,-93.523748,44.066148,6.3,5.2,262,69
11.37568616,2019,MNH1,PHN11_PHW65_0003/PHT69,Soybean,-93.523748,44.066148,6.3,5.2,262,69
10.89214789,2019,MNH1,PHN11_PHW65_0010/LH195,Soybean,-93.523748,44.066148,6.3,5.2,262,69
9.875927755,2019,MNH1,PHN11_PHW65_0010/PHT69,Soybean,-93.523748,44.066148,6.3,5.2,262,69
6.91747747,2019,MNH1,PHN11_PHW65_0011/LH195,Soybean,-93.523748,44.066148,6.3,5.2,262,69
10.71774288,2019,MNH1,PHN11_PHW65_0011/PHT69,Soybean,-93.523748,44.066148,6.3,5.2,262,69
9.440684618,2019,MNH1,PHN11_PHW65_0015/LH195,Soybean,-93.523748,44.066148,6.3,5.2,262,69
9.63454027,2019,MNH1,PHN11_PHW65_0015/PHT69,Soybean,-93.523748,44.066148,6.3,5.2,262,69
7.898202307,2019,MNH1,PHN11_PHW65_0016/LH195,Soybean,-93.523748,44.066148,6.3,5.2,262,69
10.57609013,2019,MNH1,PHN11_PHW65_0016/PHT69,Soybean,-93.523748,44.066148,6.3,5.2,262,69
6.304125308,2019,MNH1,PHN11_PHW65_0017/LH195,Soybean,-93.523748,44.066148,6.3,5.2,262,69
11.49336012,2019,MNH1,PHN11_PHW65_0017/PHT69,Soybean,-93.523748,44.066148,6.3,5.2,262,69
10.85577677,2019,MNH1,PHN11_PHW65_0021/LH195,Soybean,-93.523748,44.066148,6.3,5.2,262,69
10.680155325,2019,MNH1,PHN11_PHW65_0021/PHT69,Soybean,-93.523748,44.066148,6.3,5.2,262,69
8.849848492,2019,MNH1,PHN11_PHW65_0022/LH195,Soybean,-93.523748,44.066148,6.3,5.2,262,69
13.50342424,2019,MNH1,PHN11_PHW65_0023/LH195,Soybean,-93.523748,44.066148,6.3,5.2,262,69
9.726419934,2019,MNH1,PHN11_PHW65_0023/PHT69,Soybean,-93.523748,44.066148,6.3,5.2,262,69
8.478668406,2019,MNH1,PHN11_PHW65_0027/LH195,Soybean,-93.523748,44.066148,6.3,5.2,262,69
12.49378497,2019,MNH1,PHN11_PHW65_0028/LH195,Soybean,-93.523748,44.066148,6.3,5.2,262,69
9.912457011,2019,MNH1,PHN11_PHW65_0028/PHT69,Soybean,-93.523748,44.066148,6.3,5.2,262,69
10.30573955,2019,MNH1,PHN11_PHW65_0032/LH195,Soybean,-93.523748,44.066148,6.3,5.2,262,69
15.28682571,2019,MNH1,PHN11_PHW65_0035/LH195,Soybean,-93.523748,44.066148,6.3,5.2,262,69
11.234881865,2019,MNH1,PHN11_PHW65_0035/PHT69,Soybean,-93.523748,44.066148,6.3,5.2,262,69
13.26012089,2019,MNH1,PHN11_PHW65_0042/LH195,Soybean,-93.523748,44.066148,6.3,5.2,262,69
11.10631177,2019,MNH1,PHN11_PHW65_0048/LH195,Soybean,-93.523748,44.066148,6.3,5.2,262,69
9.6971907495,2019,MNH1,PHN11_PHW65_0048/PHT69,Soybean,-93.523748,44.066148,6.3,5.2,262,69
8.780232459,2019,MNH1,PHN11_PHW65_0049/LH195,Soybean,-93.523748,44.066148,6.3,5.2,262,69
10.114679646,2019,MNH1,PHN11_PHW65_0049/PHT69,Soybean,-93.523748,44.066148,6.3,5.2,262,69
11.06390109,2019,MNH1,PHN11_PHW65_0050/LH195,Soybean,-93.523748,44.066148,6.3,5.2,262,69
17.17899387,2019,MNH1,PHN11_PHW65_0055/LH195,Soybean,-93.523748,44.066148,6.3,5.2,262,69
10.56695477,2019,MNH1,PHN11_PHW65_0055/PHT69,Soybean,-93.523748,44.066148,6.3,5.2,262,69
10.35099058,2019,MNH1,PHN11_PHW65_0056/LH195,Soybean,-93.523748,44.066148,6.3,5.2,262,69
8.497158074,2019,MNH1,PHN11_PHW65_0056/PHT69,Soybean,-93.523748,44.066148,6.3,5.2,262,69
7.598411194500001,2019,MNH1,PHN11_PHW65_0057/LH195,Soybean,-93.523748,44.066148,6.3,5.2,262,69
11.0395695405,2019,MNH1,PHN11_PHW65_0058/LH195,Soybean,-93.523748,44.066148,6.3,5.2,262,69
8.892174018,2019,MNH1,PHN11_PHW65_0058/PHT69,Soybean,-93.523748,44.066148,6.3,5.2,262,69
11.29086177,2019,MNH1,PHN11_PHW65_0059/LH195,Soybean,-93.523748,44.066148,6.3,5.2,262,69
9.618094199,2019,MNH1,PHN11_PHW65_0059/PHT69,Soybean,-93.523748,44.066148,6.3,5.2,262,69
18.22758917,2019,MNH1,PHN11_PHW65_0061/LH195,Soybean,-93.523748,44.066148,6.3,5.2,262,69
11.515374385,2019,MNH1,PHN11_PHW65_0061/PHT69,Soybean,-93.523748,44.066148,6.3,5.2,262,69
10.50935702,2019,MNH1,PHN11_PHW65_0062/LH195,Soybean,-93.523748,44.066148,6.3,5.2,262,69
10.34402046,2019,MNH1,PHN11_PHW65_0062/PHT69,Soybean,-93.523748,44.066148,6.3,5.2,262,69
13.54388256,2019,MNH1,PHN11_PHW65_0063/LH195,Soybean,-93.523748,44.066148,6.3,5.2,262,69
10.83663935,2019,MNH1,PHN11_PHW65_0063/PHT69,Soybean,-93.523748,44.066148,6.3,5.2,262,69
7.319062115,2019,MNH1,PHN11_PHW65_0064/LH195,Soybean,-93.523748,44.066148,6.3,5.2,262,69
8.709631121,2019,MNH1,PHN11_PHW65_0064/PHT69,Soybean,-93.523748,44.066148,6.3,5.2,262,69
7.0723345225,2019,MNH1,PHN11_PHW65_0065/LH195,Soybean,-93.523748,44.066148,6.3,5.2,262,69
11.68507487,2019,MNH1,PHN11_PHW65_0065/PHT69,Soybean,-93.523748,44.066148,6.3,5.2,262,69
7.660251227,2019,MNH1,PHN11_PHW65_0066/LH195,Soybean,-93.523748,44.066148,6.3,5.2,262,69
10.32701483,2019,MNH1,PHN11_PHW65_0066/PHT69,Soybean,-93.523748,44.066148,6.3,5.2,262,69
8.7074141855,2019,MNH1,PHN11_PHW65_0069/LH195,Soybean,-93.523748,44.066148,6.3,5.2,262,69
11.99437539,2019,MNH1,PHN11_PHW65_0069/PHT69,Soybean,-93.523748,44.066148,6.3,5.2,262,69
9.783272622,2019,MNH1,PHN11_PHW65_0070/LH195,Soybean,-93.523748,44.066148,6.3,5.2,262,69
7.907684344,2019,MNH1,PHN11_PHW65_0071/LH195,Soybean,-93.523748,44.066148,6.3,5.2,262,69
10.831520024,2019,MNH1,PHN11_PHW65_0071/PHT69,Soybean,-93.523748,44.066148,6.3,5.2,262,69
8.8089005675,2019,MNH1,PHN11_PHW65_0072/LH195,Soybean,-93.523748,44.066148,6.3,5.2,262,69
6.854217261,2019,MNH1,PHN11_PHW65_0073/LH195,Soybean,-93.523748,44.066148,6.3,5.2,262,69
9.69519125,2019,MNH1,PHN11_PHW65_0073/PHT69,Soybean,-93.523748,44.066148,6.3,5.2,262,69
7.7297517,2019,MNH1,PHN11_PHW65_0074/LH195,Soybean,-93.523748,44.066148,6.3,5.2,262,69
10.46065134,2019,MNH1,PHN11_PHW65_0074/PHT69,Soybean,-93.523748,44.066148,6.3,5.2,262,69
12.129012408,2019,MNH1,PHN11_PHW65_0075/LH195,Soybean,-93.523748,44.066148,6.3,5.2,262,69
9.4714753895,2019,MNH1,PHN11_PHW65_0075/PHT69,Soybean,-93.523748,44.066148,6.3,5.2,262,69
10.3632065335,2019,MNH1,PHN11_PHW65_0076/LH195,Soybean,-93.523748,44.066148,6.3,5.2,262,69
10.74810486,2019,MNH1,PHN11_PHW65_0076/PHT69,Soybean,-93.523748,44.066148,6.3,5.2,262,69
11.7042274925,2019,MNH1,PHN11_PHW65_0077/LH195,Soybean,-93.523748,44.066148,6.3,5.2,262,69
11.52908654,2019,MNH1,PHN11_PHW65_0077/PHT69,Soybean,-93.523748,44.066148,6.3,5.2,262,69
7.1192733425,2019,MNH1,PHN11_PHW65_0079/LH195,Soybean,-93.523748,44.066148,6.3,5.2,262,69
9.489396378,2019,MNH1,PHN11_PHW65_0079/PHT69,Soybean,-93.523748,44.066148,6.3,5.2,262,69
5.330376671,2019,MNH1,PHN11_PHW65_0080/LH195,Soybean,-93.523748,44.066148,6.3,5.2,262,69
16.5161636,2019,MNH1,PHN11_PHW65_0081/LH195,Soybean,-93.523748,44.066148,6.3,5.2,262,69
10.5082744,2019,MNH1,PHN11_PHW65_0081/PHT69,Soybean,-93.523748,44.066148,6.3,5.2,262,69
9.34546891,2019,MNH1,PHN11_PHW65_0084/LH195,Soybean,-93.523748,44.066148,6.3,5.2,262,69
10.116652287,2019,MNH1,PHN11_PHW65_0084/PHT69,Soybean,-93.523748,44.066148,6.3,5.2,262,69
6.956202377,2019,MNH1,PHN11_PHW65_0086/LH195,Soybean,-93.523748,44.066148,6.3,5.2,262,69
8.292111304,2019,MNH1,PHN11_PHW65_0086/PHT69,Soybean,-93.523748,44.066148,6.3,5.2,262,69
9.8240350395,2019,MNH1,PHN11_PHW65_0087/LH195,Soybean,-93.523748,44.066148,6.3,5.2,262,69
10.75964874,2019,MNH1,PHN11_PHW65_0087/PHT69,Soybean,-93.523748,44.066148,6.3,5.2,262,69
8.634501639,2019,MNH1,PHN11_PHW65_0088/LH195,Soybean,-93.523748,44.066148,6.3,5.2,262,69
10.27465988,2019,MNH1,PHN11_PHW65_0088/PHT69,Soybean,-93.523748,44.066148,6.3,5.2,262,69
6.788992524,2019,MNH1,PHN11_PHW65_0089/LH195,Soybean,-93.523748,44.066148,6.3,5.2,262,69
7.2780716135,2019,MNH1,PHN11_PHW65_0092/LH195,Soybean,-93.523748,44.066148,6.3,5.2,262,69
9.6743700996666675,2019,MNH1,PHN11_PHW65_0092/PHT69,Soybean,-93.523748,44.066148,6.3,5.2,262,69
8.696651861,2019,MNH1,PHN11_PHW65_0094/LH195,Soybean,-93.523748,44.066148,6.3,5.2,262,69
11.765447145,2019,MNH1,PHN11_PHW65_0094/PHT69,Soybean,-93.523748,44.066148,6.3,5.2,262,69
12.29879196,2019,MNH1,PHN11_PHW65_0096/LH195,Soybean,-93.523748,44.066148,6.3,5.2,262,69
8.788717027,2019,MNH1,PHN11_PHW65_0096/PHT69,Soybean,-93.523748,44.066148,6.3,5.2,262,69
11.3034943435,2019,MNH1,PHN11_PHW65_0100/LH195,Soybean,-93.523748,44.066148,6.3,5.2,262,69
11.38253159,2019,MNH1,PHN11_PHW65_0100/PHT69,Soybean,-93.523748,44.066148,6.3,5.2,262,69
5.777990855,2019,MNH1,PHN11_PHW65_0101/LH195,Soybean,-93.523748,44.066148,6.3,5.2,262,69
11.13406452,2019,MNH1,PHN11_PHW65_0101/PHT69,Soybean,-93.523748,44.066148,6.3,5.2,262,69
8.394747208,2019,MNH1,PHN11_PHW65_0103/LH195,Soybean,-93.523748,44.066148,6.3,5.2,262,69
7.425274308,2019,MNH1,PHN11_PHW65_0103/PHT69,Soybean,-93.523748,44.066148,6.3,5.2,262,69
10.5529233005,2019,MNH1,PHN11_PHW65_0105/LH195,Soybean,-93.523748,44.066148,6.3,5.2,262,69
9.300783518,2019,MNH1,PHN11_PHW65_0105/PHT69,Soybean,-93.523748,44.066148,6.3,5.2,262,69
16.2528318,2019,MNH1,PHN11_PHW65_0106/LH195,Soybean,-93.523748,44.066148,6.3,5.2,262,69
9.606232021666669,2019,MNH1,PHN11_PHW65_0106/PHT69,Soybean,-93.523748,44.066148,6.3,5.2,262,69
9.740454443,2019,MNH1,PHN11_PHW65_0107/LH195,Soybean,-93.523748,44.066148,6.3,5.2,262,69
9.967571224333334,2019,MNH1,PHN11_PHW65_0107/PHT69,Soybean,-93.523748,44.066148,6.3,5.2,262,69
9.1972687465,2019,MNH1,PHN11_PHW65_0109/LH195,Soybean,-93.523748,44.066148,6.3,5.2,262,69
8.622687106499999,2019,MNH1,PHN11_PHW65_0109/PHT69,Soybean,-93.523748,44.066148,6.3,5.2,262,69
12.478737785,2019,MNH1,PHN11_PHW65_0110/LH195,Soybean,-93.523748,44.066148,6.3,5.2,262,69
10.61783785,2019,MNH1,PHN11_PHW65_0113/LH195,Soybean,-93.523748,44.066148,6.3,5.2,262,69
9.551963226,2019,MNH1,PHN11_PHW65_0114/LH195,Soybean,-93.523748,44.066148,6.3,5.2,262,69
10.6885547465,2019,MNH1,PHN11_PHW65_0114/PHT69,Soybean,-93.523748,44.066148,6.3,5.2,262,69
11.141551615,2019,MNH1,PHN11_PHW65_0117/LH195,Soybean,-93.523748,44.066148,6.3,5.2,262,69
11.40453065,2019,MNH1,PHN11_PHW65_0117/PHT69,Soybean,-93.523748,44.066148,6.3,5.2,262,69
10.21695265,2019,MNH1,PHN11_PHW65_0118/LH195,Soybean,-93.523748,44.066148,6.3,5.2,262,69
9.7008233,2019,MNH1,PHN11_PHW65_0119/LH195,Soybean,-93.523748,44.066148,6.3,5.2,262,69
9.510653413,2019,MNH1,PHN11_PHW65_0119/PHT69,Soybean,-93.523748,44.066148,6.3,5.2,262,69
16.08161383,2019,MNH1,PHN11_PHW65_0125/LH195,Soybean,-93.523748,44.066148,6.3,5.2,262,69
10.51590139,2019,MNH1,PHN11_PHW65_0125/PHT69,Soybean,-93.523748,44.066148,6.3,5.2,262,69
12.00981791,2019,MNH1,PHN11_PHW65_0129/LH195,Soybean,-93.523748,44.066148,6.3,5.2,262,69
10.0325912,2019,MNH1,PHN11_PHW65_0129/PHT69,Soybean,-93.523748,44.066148,6.3,5.2,262,69
8.6334098975,2019,MNH1,PHN11_PHW65_0132/LH195,Soybean,-93.523748,44.066148,6.3,5.2,262,69
11.15543711,2019,MNH1,PHN11_PHW65_0133/LH195,Soybean,-93.523748,44.066148,6.3,5.2,262,69
11.146210525,2019,MNH1,PHN11_PHW65_0133/PHT69,Soybean,-93.523748,44.066148,6.3,5.2,262,69
9.629188,2019,MNH1,PHN11_PHW65_0136/LH195,Soybean,-93.523748,44.066148,6.3,5.2,262,69
8.500369437,2019,MNH1,PHN11_PHW65_0137/LH195,Soybean,-93.523748,44.066148,6.3,5.2,262,69
9.674949929,2019,MNH1,PHN11_PHW65_0137/PHT69,Soybean,-93.523748,44.066148,6.3,5.2,262,69
13.58990602,2019,MNH1,PHN11_PHW65_0138/LH195,Soybean,-93.523748,44.066148,6.3,5.2,262,69
8.9646608155,2019,MNH1,PHN11_PHW65_0138/PHT69,Soybean,-93.523748,44.066148,6.3,5.2,262,69
6.635552607,2019,MNH1,PHN11_PHW65_0139/LH195,Soybean,-93.523748,44.066148,6.3,5.2,262,69
9.7605437115,2019,MNH1,PHN11_PHW65_0139/PHT69,Soybean,-93.523748,44.066148,6.3,5.2,262,69
8.274187274,2019,MNH1,PHN11_PHW65_0140/LH195,Soybean,-93.523748,44.066148,6.3,5.2,262,69
10.6327725135,2019,MNH1,PHN11_PHW65_0140/PHT69,Soybean,-93.523748,44.066148,6.3,5.2,262,69
