year,site,hybrid,n_plots,yield_mg_ha,yield_sd,grain_moisture,date_planted,date_harvested,season_length_days
2019,OHH1,MO44/PHT69,2,14.023402064999999,NA,23.450000000000003,2019-06-07,2019-10-15,130
2019,OHH1,MO44_PHW65_0009/PHT69,2,12.2449849,NA,21.55,2019-06-07,2019-10-15,130
2019,OHH1,MO44_PHW65_0011/PHT69,1,10.89549914,NA,22.4,2019-06-07,2019-10-15,130
2019,OHH1,MO44_PHW65_0012/PHT69,1,12.79300132,NA,25.2,2019-06-07,2019-10-15,130
2019,OHH1,MO44_PHW65_0015/PHT69,2,12.39795801,NA,23,2019-06-07,2019-10-15,130
2019,OHH1,MO44_PHW65_0017/PHT69,1,7.257772512,NA,20.5,2019-06-07,2019-10-15,130
2019,OHH1,MO44_PHW65_0020/PHT69,1,11.79409701,NA,24.4,2019-06-07,2019-10-15,130
2019,OHH1,MO44_PHW65_0024/PHT69,1,13.72961857,NA,22.6,2019-06-07,2019-10-15,130
2019,OHH1,MO44_PHW65_0025/PHT69,1,6.069233538,NA,19.2,2019-06-07,2019-10-15,130
2019,OHH1,MO44_PHW65_0029/PHT69,1,12.0201332,NA,21.2,2019-06-07,2019-10-15,130
2019,OHH1,MO44_PHW65_0031/PHT69,1,12.27968192,NA,20.7,2019-06-07,2019-10-15,130
2019,OHH1,MO44_PHW65_0033/PHT69,2,13.015166245,NA,23.700000000000003,2019-06-07,2019-10-15,130
2019,OHH1,MO44_PHW65_0034/PHT69,1,12.12483095,NA,19.6,2019-06-07,2019-10-15,130
2019,OHH1,MO44_PHW65_0035/PHT69,1,13.39923132,NA,22.7,2019-06-07,2019-10-15,130
2019,OHH1,MO44_PHW65_0048/PHT69,1,11.54581543,NA,19.1,2019-06-07,2019-10-15,130
2019,OHH1,MO44_PHW65_0056/PHT69,2,13.52481661,NA,24.35,2019-06-07,2019-10-15,130
2019,OHH1,MO44_PHW65_0060/PHT69,1,13.03088246,NA,22.5,2019-06-07,2019-10-15,130
2019,OHH1,MO44_PHW65_0063/PHT69,1,11.27078162,NA,22.9,2019-06-07,2019-10-15,130
2019,OHH1,MO44_PHW65_0067/PHT69,1,11.52310781,NA,23,2019-06-07,2019-10-15,130
2019,OHH1,MO44_PHW65_0069/PHT69,1,12.65825787,NA,23.4,2019-06-07,2019-10-15,130
2019,OHH1,MO44_PHW65_0073/PHT69,1,12.06577957,NA,20.6,2019-06-07,2019-10-15,130
2019,OHH1,MO44_PHW65_0074/PHT69,2,12.203729825,NA,23.35,2019-06-07,2019-10-15,130
2019,OHH1,MO44_PHW65_0084/PHT69,4,11.58374814425,NA,22.625,2019-06-07,2019-10-15,130
2019,OHH1,MO44_PHW65_0092/PHT69,1,12.60937581,NA,21.5,2019-06-07,2019-10-15,130
2019,OHH1,MO44_PHW65_0093/PHT69,1,11.75573095,NA,25.2,2019-06-07,2019-10-15,130
2019,OHH1,MO44_PHW65_0098/PHT69,1,13.20855661,NA,23.8,2019-06-07,2019-10-15,130
2019,OHH1,MO44_PHW65_0110/PHT69,2,12.821862540000001,NA,22.15,2019-06-07,2019-10-15,130
2019,OHH1,MO44_PHW65_0118/PHT69,1,10.38379758,NA,23.2,2019-06-07,2019-10-15,130
2019,OHH1,MO44_PHW65_0120/PHT69,1,12.68391228,NA,21.6,2019-06-07,2019-10-15,130
2019,OHH1,MO44_PHW65_0128/PHT69,1,13.72979191,NA,23.1,2019-06-07,2019-10-15,130
2019,OHH1,MO44_PHW65_0134/PHT69,2,13.214074624999999,NA,23,2019-06-07,2019-10-15,130
2019,OHH1,MO44_PHW65_0139/PHT69,2,13.448604504999999,NA,23.049999999999997,2019-06-07,2019-10-15,130
2019,OHH1,MO44_PHW65_0140/PHT69,1,12.91907775,NA,22.9,2019-06-07,2019-10-15,130
2019,OHH1,MO44_PHW65_0144/PHT69,1,12.09339851,NA,19.5,2019-06-07,2019-10-15,130
2019,OHH1,MO44_PHW65_0150/PHT69,1,12.26350346,NA,23.1,2019-06-07,2019-10-15,130
2019,OHH1,MO44_PHW65_0151/PHT69,1,13.54275736,NA,22.9,2019-06-07,2019-10-15,130
2019,OHH1,MO44_PHW65_0155/PHT69,2,13.380394965,NA,23.25,2019-06-07,2019-10-15,130
2019,OHH1,MO44_PHW65_0157/PHT69,1,10.12615561,NA,20.7,2019-06-07,2019-10-15,130
2019,OHH1,MO44_PHW65_0159/PHT69,1,13.15886563,NA,22.8,2019-06-07,2019-10-15,130
2019,OHH1,MO44_PHW65_0160/PHT69,1,11.19618737,NA,22.8,2019-06-07,2019-10-15,130
2019,OHH1,MO44_PHW65_0163/PHT69,2,12.62630541,NA,22.5,2019-06-07,2019-10-15,130
2019,OHH1,MO44_PHW65_0165/PHT69,1,15.0806355,NA,25,2019-06-07,2019-10-15,130
2019,OHH1,MO44_PHW65_0167/PHT69,2,12.05003446,NA,22.45,2019-06-07,2019-10-15,130
2019,OHH1,MO44_PHW65_0168/PHT69,1,12.1997141,NA,23.5,2019-06-07,2019-10-15,130
2019,OHH1,MO44_PHW65_0171/PHT69,2,11.690208185,NA,23.450000000000003,2019-06-07,2019-10-15,130
2019,OHH1,MO44_PHW65_0175/PHT69,1,11.33717109,NA,21.2,2019-06-07,2019-10-15,130
2019,OHH1,MO44_PHW65_0178/PHT69,1,12.73244766,NA,21.3,2019-06-07,2019-10-15,130
2019,OHH1,MO44_PHW65_0179/PHT69,1,12.06589513,NA,20.9,2019-06-07,2019-10-15,130
2019,OHH1,MO44_PHW65_0180/PHT69,2,12.907637269999999,NA,22.799999999999997,2019-06-07,2019-10-15,130
2019,OHH1,MO44_PHW65_0185/PHT69,2,12.385101915,NA,24.4,2019-06-07,2019-10-15,130
2019,OHH1,MO44_PHW65_0188/PHT69,1,12.94438548,NA,23.8,2019-06-07,2019-10-15,130
2019,OHH1,MO44_PHW65_0189/PHT69,1,13.15846117,NA,26.3,2019-06-07,2019-10-15,130
2019,OHH1,MO44_PHW65_0191/PHT69,1,13.66756262,NA,23.2,2019-06-07,2019-10-15,130
2019,OHH1,MO44_PHW65_0195/PHT69,1,12.64803077,NA,22.1,2019-06-07,2019-10-15,130
2019,OHH1,MO44_PHW65_0203/PHT69,1,12.79300132,NA,25.2,2019-06-07,2019-10-15,130
2019,OHH1,MO44_PHW65_0207/PHT69,1,12.49439319,NA,20.5,2019-06-07,2019-10-15,130
2019,OHH1,MO44_PHW65_0210/PHT69,1,15.08895585,NA,25.6,2019-06-07,2019-10-15,130
2019,OHH1,MO44_PHW65_0214/PHT69,3,12.875164786666666,NA,22.733333333333334,2019-06-07,2019-10-15,130
2019,OHH1,MO44_PHW65_0217/PHT69,1,12.12483095,NA,21.7,2019-06-07,2019-10-15,130
2019,OHH1,MO44_PHW65_0218/PHT69,1,12.08045574,NA,20.2,2019-06-07,2019-10-15,130
2019,OHH1,MO44_PHW65_0220/PHT69,1,14.05214772,NA,24,2019-06-07,2019-10-15,130
2019,OHH1,MO44_PHW65_0247/PHT69,1,12.50190461,NA,23,2019-06-07,2019-10-15,130
2019,OHH1,MO44_PHW65_0248/PHT69,1,13.62076065,NA,22.2,2019-06-07,2019-10-15,130
2019,OHH1,MO44_PHW65_0252/PHT69,1,13.34896253,NA,23.5,2019-06-07,2019-10-15,130
2019,OHH1,MO44_PHW65_0253/PHT69,1,12.25379638,NA,22.6,2019-06-07,2019-10-15,130
2019,OHH1,MO44_PHW65_0260/PHT69,1,14.16955711,NA,21.4,2019-06-07,2019-10-15,130
2019,OHH1,MO44_PHW65_0263/PHT69,1,12.92023335,NA,24.2,2019-06-07,2019-10-15,130
2019,OHH1,MO44_PHW65_0271/PHT69,1,13.68466557,NA,23.6,2019-06-07,2019-10-15,130
2019,OHH1,MO44_PHW65_0296/PHT69,1,11.74296152,NA,20.3,2019-06-07,2019-10-15,130
2019,OHH1,MO44_PHW65_0307/PHT69,1,13.85477051,NA,22.4,2019-06-07,2019-10-15,130
2019,OHH1,MO44_PHW65_0315/PHT69,1,11.49543109,NA,20.1,2019-06-07,2019-10-15,130
2019,OHH1,MO44_PHW65_0319/PHT69,7,11.329222179142857,NA,23.957142857142856,2019-06-07,2019-10-15,130
2019,OHH1,MO44_PHW65_0320/PHT69,1,12.56118711,NA,21.8,2019-06-07,2019-10-15,130
2019,OHH1,MO44_PHW65_0321/PHT69,1,12.96362629,NA,22.9,2019-06-07,2019-10-15,130
2019,OHH1,MO44_PHW65_0328/PHT69,1,11.65224659,NA,23.9,2019-06-07,2019-10-15,130
2019,OHH1,MO44_PHW65_0333/PHT69,2,12.028309100000001,NA,22.049999999999997,2019-06-07,2019-10-15,130
2019,OHH1,MO44_PHW65_0336/PHT69,1,5.579141774,NA,20.2,2019-06-07,2019-10-15,130
2019,OHH1,MO44_PHW65_0339/PHT69,1,11.86620671,NA,20.4,2019-06-07,2019-10-15,130
2019,OHH1,MO44_PHW65_0363/PHT69,2,13.81351544,NA,23.3,2019-06-07,2019-10-15,130
2019,OHH1,MO44_PHW65_0376/PHT69,1,13.80057267,NA,22.2,2019-06-07,2019-10-15,130
2019,OHH1,MO44_PHW65_0392/PHT69,1,14.07456644,NA,23.4,2019-06-07,2019-10-15,130
2019,OHH1,MO44_PHW65_0396/PHT69,1,14.40345141,NA,22.1,2019-06-07,2019-10-15,130
2019,OHH1,MO44_PHW65_0397/PHT69,1,6.334098033,NA,22.8,2019-06-07,2019-10-15,130
2019,OHH1,MO44_PHW65_0404/PHT69,1,12.58037014,NA,24.4,2019-06-07,2019-10-15,130
2019,OHH1,MO44_PHW65_0416/PHT69,1,14.39628667,NA,23.1,2019-06-07,2019-10-15,130
2019,OHH1,MO44_PHW65_0435/PHT69,1,12.57725001,NA,21.7,2019-06-07,2019-10-15,130
2019,OHH1,MO44_PHW65_0442/PHT69,1,12.75024397,NA,22.3,2019-06-07,2019-10-15,130
2019,OHH1,MO44_PHW65_0446/PHT69,1,12.84003442,NA,22.3,2019-06-07,2019-10-15,130
2019,OHH1,MO44_PHW65_0455/PHT69,1,13.66756262,NA,23.2,2019-06-07,2019-10-15,130
2019,OHH1,MO44_PHW65_0464/PHT69,1,14.44776884,NA,27.1,2019-06-07,2019-10-15,130
2019,OHH1,MOG/PHT69,2,12.77012036,NA,20.05,2019-06-07,2019-10-15,130
2019,OHH1,PHN11/PHT69,2,12.499795635,NA,17.9,2019-06-07,2019-10-15,130
2019,OHH1,PHN11_PHW65_0001/PHT69,1,10.69973978,NA,21.2,2019-06-07,2019-10-15,130
2019,OHH1,PHN11_PHW65_0003/PHT69,1,10.21779503,NA,20.7,2019-06-07,2019-10-15,130
2019,OHH1,PHN11_PHW65_0011/PHT69,1,13.45400696,NA,20.8,2019-06-07,2019-10-15,130
2019,OHH1,PHN11_PHW65_0015/PHT69,1,13.19902288,NA,21.5,2019-06-07,2019-10-15,130
2019,OHH1,PHN11_PHW65_0016/PHT69,1,12.12691103,NA,20.8,2019-06-07,2019-10-15,130
2019,OHH1,PHN11_PHW65_0021/PHT69,2,13.3324085,NA,22.700000000000003,2019-06-07,2019-10-15,130
2019,OHH1,PHN11_PHW65_0023/PHT69,1,6.78986835,NA,20.6,2019-06-07,2019-10-15,130
2019,OHH1,PHN11_PHW65_0035/PHT69,2,14.37802812,NA,21.5,2019-06-07,2019-10-15,130
2019,OHH1,PHN11_PHW65_0048/PHT69,3,12.47120406,NA,21.5,2019-06-07,2019-10-15,130
2019,OHH1,PHN11_PHW65_0049/PHT69,1,12.28811783,NA,23.5,2019-06-07,2019-10-15,130
2019,OHH1,PHN11_PHW65_0055/PHT69,1,13.64277491,NA,20.5,2019-06-07,2019-10-15,130
2019,OHH1,PHN11_PHW65_0056/PHT69,1,13.85326823,NA,23.4,2019-06-07,2019-10-15,130
2019,OHH1,PHN11_PHW65_0058/PHT69,1,10.28372225,NA,19.1,2019-06-07,2019-10-15,130
2019,OHH1,PHN11_PHW65_0059/PHT69,1,10.41332327,NA,21.3,2019-06-07,2019-10-15,130
2019,OHH1,PHN11_PHW65_0061/PHT69,1,13.25587861,NA,21.7,2019-06-07,2019-10-15,130
2019,OHH1,PHN11_PHW65_0062/PHT69,1,13.12119293,NA,25.3,2019-06-07,2019-10-15,130
2019,OHH1,PHN11_PHW65_0063/PHT69,1,12.24062249,NA,22.4,2019-06-07,2019-10-15,130
2019,OHH1,PHN11_PHW65_0065/PHT69,1,13.45146463,NA,18.6,2019-06-07,2019-10-15,130
2019,OHH1,PHN11_PHW65_0066/PHT69,1,11.00782387,NA,21.6,2019-06-07,2019-10-15,130
2019,OHH1,PHN11_PHW65_0071/PHT69,3,11.95726833,NA,21.833333333333332,2019-06-07,2019-10-15,130
2019,OHH1,PHN11_PHW65_0073/PHT69,1,14.27818391,NA,21.8,2019-06-07,2019-10-15,130
2019,OHH1,PHN11_PHW65_0074/PHT69,1,14.40934499,NA,24.2,2019-06-07,2019-10-15,130
2019,OHH1,PHN11_PHW65_0075/PHT69,1,12.60301999,NA,22.1,2019-06-07,2019-10-15,130
2019,OHH1,PHN11_PHW65_0076/PHT69,1,13.25622529,NA,19.5,2019-06-07,2019-10-15,130
2019,OHH1,PHN11_PHW65_0077/PHT69,1,11.13574927,NA,22.6,2019-06-07,2019-10-15,130
2019,OHH1,PHN11_PHW65_0079/PHT69,1,11.86851792,NA,21.6,2019-06-07,2019-10-15,130
2019,OHH1,PHN11_PHW65_0081/PHT69,1,14.52432762,NA,21.2,2019-06-07,2019-10-15,130
2019,OHH1,PHN11_PHW65_0084/PHT69,1,16.41709182,NA,23,2019-06-07,2019-10-15,130
2019,OHH1,PHN11_PHW65_0086/PHT69,1,13.93543169,NA,22.2,2019-06-07,2019-10-15,130
2019,OHH1,PHN11_PHW65_0088/PHT69,1,14.06139255,NA,22,2019-06-07,2019-10-15,130
2019,OHH1,PHN11_PHW65_0096/PHT69,1,7.736886036,NA,22.6,2019-06-07,2019-10-15,130
2019,OHH1,PHN11_PHW65_0100/PHT69,1,13.47272775,NA,23.8,2019-06-07,2019-10-15,130
2019,OHH1,PHN11_PHW65_0103/PHT69,1,11.63982384,NA,21,2019-06-07,2019-10-15,130
2019,OHH1,PHN11_PHW65_0106/PHT69,2,12.681167725,NA,22.95,2019-06-07,2019-10-15,130
2019,OHH1,PHN11_PHW65_0107/PHT69,2,13.19318708,NA,22.95,2019-06-07,2019-10-15,130
2019,OHH1,PHN11_PHW65_0109/PHT69,1,12.99141857,NA,22.2,2019-06-07,2019-10-15,130
2019,OHH1,PHN11_PHW65_0114/PHT69,2,13.70927994,NA,21.45,2019-06-07,2019-10-15,130
2019,OHH1,PHN11_PHW65_0117/PHT69,1,13.58505248,NA,24.4,2019-06-07,2019-10-15,130
2019,OHH1,PHN11_PHW65_0125/PHT69,1,17.42373869,NA,24.8,2019-06-07,2019-10-15,130
2019,OHH1,PHN11_PHW65_0133/PHT69,1,11.92583589,NA,20,2019-06-07,2019-10-15,130
2019,OHH1,PHN11_PHW65_0138/PHT69,1,10.26384586,NA,21.4,2019-06-07,2019-10-15,130
2019,OHH1,PHN11_PHW65_0139/PHT69,1,12.48566837,NA,23.1,2019-06-07,2019-10-15,130
2019,OHH1,PHN11_PHW65_0140/PHT69,2,13.111023615,NA,22.8,2019-06-07,2019-10-15,130
2019,OHH1,PHN11_PHW65_0143/PHT69,1,10.11754636,NA,23.2,2019-06-07,2019-10-15,130
2019,OHH1,PHN11_PHW65_0146/PHT69,2,14.298522545,NA,23.15,2019-06-07,2019-10-15,130
2019,OHH1,PHN11_PHW65_0149/PHT69,1,13.23559775,NA,24.4,2019-06-07,2019-10-15,130
2019,OHH1,PHN11_PHW65_0155/PHT69,1,13.32931726,NA,21.8,2019-06-07,2019-10-15,130
2019,OHH1,PHN11_PHW65_0158/PHT69,1,14.16643698,NA,22.9,2019-06-07,2019-10-15,130
2019,OHH1,PHN11_PHW65_0167/PHT69,2,9.737236996,NA,20.65,2019-06-07,2019-10-15,130
2019,OHH1,PHN11_PHW65_0168/PHT69,1,14.2370444,NA,23,2019-06-07,2019-10-15,130
2019,OHH1,PHN11_PHW65_0176/PHT69,1,13.2926846,NA,22.8,2019-06-07,2019-10-15,130
2019,OHH1,PHN11_PHW65_0178/PHT69,1,13.61417371,NA,23.5,2019-06-07,2019-10-15,130
2019,OHH1,PHN11_PHW65_0179/PHT69,1,13.38189725,NA,22.8,2019-06-07,2019-10-15,130
2019,OHH1,PHN11_PHW65_0180/PHT69,1,14.32175019,NA,24.2,2019-06-07,2019-10-15,130
2019,OHH1,PHN11_PHW65_0190/PHT69,1,11.57776789,NA,20.8,2019-06-07,2019-10-15,130
2019,OHH1,PHN11_PHW65_0194/PHT69,1,12.72435843,NA,23,2019-06-07,2019-10-15,130
2019,OHH1,PHN11_PHW65_0205/PHT69,1,13.43684623,NA,21.7,2019-06-07,2019-10-15,130
2019,OHH1,PHN11_PHW65_0206/PHT69,2,14.385250645,NA,22.35,2019-06-07,2019-10-15,130
2019,OHH1,PHN11_PHW65_0211/PHT69,1,10.69118831,NA,19.2,2019-06-07,2019-10-15,130
2019,OHH1,PHN11_PHW65_0212/PHT69,2,13.45744488,NA,22.5,2019-06-07,2019-10-15,130
2019,OHH1,PHN11_PHW65_0217/PHT69,1,13.2004096,NA,24.1,2019-06-07,2019-10-15,130
2019,OHH1,PHN11_PHW65_0221/PHT69,1,10.14868989,NA,23.3,2019-06-07,2019-10-15,130
2019,OHH1,PHN11_PHW65_0223/PHT69,1,11.47064338,NA,26.2,2019-06-07,2019-10-15,130
2019,OHH1,PHN11_PHW65_0224/PHT69,1,13.97009982,NA,21.5,2019-06-07,2019-10-15,130
2019,OHH1,PHN11_PHW65_0225/PHT69,1,13.00811706,NA,22.1,2019-06-07,2019-10-15,130
2019,OHH1,PHN11_PHW65_0242/PHT69,1,9.616880815,NA,23.3,2019-06-07,2019-10-15,130
2019,OHH1,PHN11_PHW65_0245/PHT69,1,12.58245023,NA,21.1,2019-06-07,2019-10-15,130
2019,OHH1,PHN11_PHW65_0248/PHT69,1,13.68327884,NA,22.1,2019-06-07,2019-10-15,130
2019,OHH1,PHN11_PHW65_0250/PHT69,1,9.879260761,NA,17,2019-06-07,2019-10-15,130
2019,OHH1,PHN11_PHW65_0257/PHT69,1,14.42563901,NA,24.8,2019-06-07,2019-10-15,130
2019,OHH1,PHN11_PHW65_0258/PHT69,1,12.86886674,NA,21.3,2019-06-07,2019-10-15,130
2019,OHH1,PHN11_PHW65_0260/PHT69,1,13.16926607,NA,23,2019-06-07,2019-10-15,130
2019,OHH1,PHN11_PHW65_0266/PHT69,1,12.96362629,NA,22.9,2019-06-07,2019-10-15,130
2019,OHH1,PHN11_PHW65_0274/PHT69,1,14.54553295,NA,25.3,2019-06-07,2019-10-15,130
2019,OHH1,PHN11_PHW65_0279/PHT69,2,7.9892411125,NA,22.85,2019-06-07,2019-10-15,130
2019,OHH1,PHN11_PHW65_0282/PHT69,1,15.25016265,NA,22.6,2019-06-07,2019-10-15,130
2019,OHH1,PHN11_PHW65_0284/PHT69,1,12.50271354,NA,21.6,2019-06-07,2019-10-15,130
2019,OHH1,PHN11_PHW65_0285/PHT69,1,12.63635917,NA,18.7,2019-06-07,2019-10-15,130
2019,OHH1,PHN11_PHW65_0291/PHT69,1,11.67275856,NA,22,2019-06-07,2019-10-15,130
2019,OHH1,PHN11_PHW65_0294/PHT69,1,13.00054785,NA,25,2019-06-07,2019-10-15,130
2019,OHH1,PHN11_PHW65_0300/PHT69,2,13.459611635000002,NA,22.5,2019-06-07,2019-10-15,130
2019,OHH1,PHN11_PHW65_0301/PHT69,1,13.73793892,NA,22.3,2019-06-07,2019-10-15,130
2019,OHH1,PHN11_PHW65_0303/PHT69,1,12.38692199,NA,20.6,2019-06-07,2019-10-15,130
2019,OHH1,PHN11_PHW65_0310/PHT69,1,13.03521598,NA,20,2019-06-07,2019-10-15,130
2019,OHH1,PHN11_PHW65_0312/PHT69,1,12.93074935,NA,21.2,2019-06-07,2019-10-15,130
2019,OHH1,PHN11_PHW65_0315/PHT69,1,13.53981057,NA,21.1,2019-06-07,2019-10-15,130
2019,OHH1,PHN11_PHW65_0316/PHT69,1,13.05272338,NA,22.9,2019-06-07,2019-10-15,130
2019,OHH1,PHN11_PHW65_0319/PHT69,1,13.07138639,NA,20.9,2019-06-07,2019-10-15,130
2019,OHH1,PHN11_PHW65_0320/PHT69,1,5.98025201,NA,25,2019-06-07,2019-10-15,130
2019,OHH1,PHN11_PHW65_0322/PHT69,1,7.751793331,NA,22,2019-06-07,2019-10-15,130
2019,OHH1,PHN11_PHW65_0323/PHT69,1,12.61434491,NA,20.9,2019-06-07,2019-10-15,130
2019,OHH1,PHN11_PHW65_0328/PHT69,1,12.35104048,NA,18.1,2019-06-07,2019-10-15,130
2019,OHH1,PHN11_PHW65_0329/PHT69,3,13.083212073333334,NA,21.066666666666666,2019-06-07,2019-10-15,130
2019,OHH1,PHN11_PHW65_0333/PHT69,1,10.09709216,NA,25,2019-06-07,2019-10-15,130
2019,OHH1,PHN11_PHW65_0336/PHT69,1,14.60516213,NA,22.7,2019-06-07,2019-10-15,130
2019,OHH1,PHN11_PHW65_0341/PHT69,1,15.06792386,NA,23.3,2019-06-07,2019-10-15,130
2019,OHH1,PHN11_PHW65_0343/PHT69,1,11.76185565,NA,21.1,2019-06-07,2019-10-15,130
2019,OHH1,PHN11_PHW65_0345/PHT69,1,12.04971667,NA,21.6,2019-06-07,2019-10-15,130
2019,OHH1,PHN11_PHW65_0352/PHT69,1,15.20544076,NA,23.5,2019-06-07,2019-10-15,130
2019,OHH1,PHN11_PHW65_0353/PHT69,1,9.243909542,NA,20.8,2019-06-07,2019-10-15,130
2019,OHH1,PHN11_PHW65_0354/PHT69,1,11.83783663,NA,22.1,2019-06-07,2019-10-15,130
2019,OHH1,PHN11_PHW65_0355/PHT69,1,14.16071674,NA,21.7,2019-06-07,2019-10-15,130
2019,OHH1,PHN11_PHW65_0358/PHT69,1,11.57776789,NA,20.8,2019-06-07,2019-10-15,130
2019,OHH1,PHN11_PHW65_0360/PHT69,1,12.31758573,NA,25.2,2019-06-07,2019-10-15,130
2019,OHH1,PHN11_PHW65_0365/PHT69,1,13.36456319,NA,22.9,2019-06-07,2019-10-15,130
2019,OHH1,PHN11_PHW65_0369/PHT69,1,12.44932462,NA,20.2,2019-06-07,2019-10-15,130
2019,OHH1,PHN11_PHW65_0378/PHT69,1,14.18689117,NA,22.3,2019-06-07,2019-10-15,130
2019,OHH1,PHN11_PHW65_0382/PHT69,1,13.47567454,NA,19.3,2019-06-07,2019-10-15,130
2019,OHH1,PHN11_PHW65_0387/PHT69,1,12.3089187,NA,21.1,2019-06-07,2019-10-15,130
2019,OHH1,PHN11_PHW65_0390/PHT69,1,14.51606505,NA,24.1,2019-06-07,2019-10-15,130
2019,OHH1,PHN11_PHW65_0395/PHT69,1,12.76220447,NA,22.5,2019-06-07,2019-10-15,130
2019,OHH1,PHN11_PHW65_0398/PHT69,1,12.85783072,NA,23,2019-06-07,2019-10-15,130
2019,OHH1,PHN11_PHW65_0402/PHT69,2,12.505746994999999,NA,21.55,2019-06-07,2019-10-15,130
2019,OHH1,PHN11_PHW65_0407/PHT69,1,14.29644246,NA,21.7,2019-06-07,2019-10-15,130
2019,OHH1,PHN11_PHW65_0408/PHT69,1,12.57898342,NA,22.8,2019-06-07,2019-10-15,130
2019,OHH1,PHN11_PHW65_0418/PHT69,1,12.94715893,NA,21.1,2019-06-07,2019-10-15,130
2019,OHH1,PHN11_PHW65_0421/PHT69,1,13.95334356,NA,22.1,2019-06-07,2019-10-15,130
2019,OHH1,PHN11_PHW65_0423/PHT69,1,11.71765379,NA,22.3,2019-06-07,2019-10-15,130
2019,OHH1,PHN11_PHW65_0424/PHT69,1,14.85390595,NA,22.8,2019-06-07,2019-10-15,130
2019,OHH1,PHN11_PHW65_0431/PHT69,1,11.71765379,NA,21.7,2019-06-07,2019-10-15,130
2019,OHH1,PHN11_PHW65_0443/PHT69,2,14.64997069,NA,23.05,2019-06-07,2019-10-15,130
2019,OHH1,PHN11_PHW65_0448/PHT69,1,14.46637406,NA,23.9,2019-06-07,2019-10-15,130
2019,OHH1,PHN11_PHW65_0453/PHT69,1,14.34000874,NA,22.2,2019-06-07,2019-10-15,130
2019,OHH1,PHN11_PHW65_0455/PHT69,1,13.0587903,NA,22.6,2019-06-07,2019-10-15,130
2019,OHH1,PHN11_PHW65_0470/PHT69,1,12.64173273,NA,23.5,2019-06-07,2019-10-15,130
2019,OHH1,PHN11_PHW65_0478/PHT69,1,13.62457415,NA,21.4,2019-06-07,2019-10-15,130
2019,OHH1,PHN11_PHW65_0486/PHT69,1,7.334389074,NA,22.6,2019-06-07,2019-10-15,130
2019,OHH1,PHN11_PHW65_0491/PHT69,2,11.1742886675,NA,20.45,2019-06-07,2019-10-15,130
2019,OHH1,PHN11_PHW65_0494/PHT69,1,12.94669669,NA,19.4,2019-06-07,2019-10-15,130
2019,OHH1,PHN11_PHW65_0496/PHT69,1,13.24599819,NA,20.4,2019-06-07,2019-10-15,130
2019,OHH1,PHN11_PHW65_0499/PHT69,1,12.16851279,NA,19,2019-06-07,2019-10-15,130
2019,OHH1,PHN11_PHW65_0514/PHT69,2,14.27720165,NA,23.5,2019-06-07,2019-10-15,130
2019,OHH1,PHN11_PHW65_0541/PHT69,1,13.99835434,NA,22.1,2019-06-07,2019-10-15,130
2019,OHH1,PHN11_PHW65_0548/PHT69,1,12.05017891,NA,20.4,2019-06-07,2019-10-15,130
2019,OHH1,PHN11_PHW65_0552/PHT69,1,13.77110476,NA,21.6,2019-06-07,2019-10-15,130
2019,OHH1,PHN11_PHW65_0577/PHT69,1,14.44482204,NA,24.7,2019-06-07,2019-10-15,130
2019,OHH1,PHN11_PHW65_0591/PHT69,1,14.75151941,NA,22.4,2019-06-07,2019-10-15,130
2019,OHH1,PHN11_PHW65_0604/PHT69,4,13.44976011,NA,21.85,2019-06-07,2019-10-15,130
2019,OHH1,PHN11_PHW65_0612/PHT69,1,13.57465204,NA,24.7,2019-06-07,2019-10-15,130
2019,OHH1,PHN11_PHW65_0614/PHT69,4,12.1333535255,NA,21.6,2019-06-07,2019-10-15,130
2019,OHH1,PHW52/PHM49,2,12.847632515,NA,15.75,2019-06-07,2019-10-15,130
2019,OHH1,PHW65/PHT69,6,11.7066370265,NA,25,2019-06-07,2019-10-15,130
2019,OHH1,PHW65_MOG_0003/PHT69,1,10.95512832,NA,21,2019-06-07,2019-10-15,130
2019,OHH1,PHW65_MOG_0006/PHT69,1,12.21843489,NA,20.8,2019-06-07,2019-10-15,130
2019,OHH1,PHW65_MOG_0009/PHT69,1,11.36328774,NA,19.4,2019-06-07,2019-10-15,130
2019,OHH1,PHW65_MOG_0016/PHT69,1,10.77745417,NA,17.1,2019-06-07,2019-10-15,130
2019,OHH1,PHW65_MOG_0017/PHT69,1,10.3524807,NA,22.1,2019-06-07,2019-10-15,130
2019,OHH1,PHW65_MOG_0018/PHT69,1,14.10357211,NA,23,2019-06-07,2019-10-15,130
2019,OHH1,PHW65_MOG_0021/PHT69,1,13.17972429,NA,25.7,2019-06-07,2019-10-15,130
2019,OHH1,PHW65_MOG_0024/PHT69,1,11.47064338,NA,19.3,2019-06-07,2019-10-15,130
2019,OHH1,PHW65_MOG_0025/PHT69,1,10.85701752,NA,19.7,2019-06-07,2019-10-15,130
2019,OHH1,PHW65_MOG_0029/PHT69,1,13.91301297,NA,23.8,2019-06-07,2019-10-15,130
2019,OHH1,PHW65_MOG_0032/PHT69,1,11.91289313,NA,24.2,2019-06-07,2019-10-15,130
2019,OHH1,PHW65_MOG_0036/PHT69,1,13.8288272,NA,24.5,2019-06-07,2019-10-15,130
